Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1399505610,HMA8391,NY,PAS,07/13/2017,41,SUBN,TOYOT,P,0,0,0,20190121,0042,42,0,160152,0000,0000,0444P,,BX,F,,E/O CROTONA AVE,50  S/O CLARONT PKWY,0,408,D4,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1399506146,HKZ3161,NY,PAS,06/13/2017,21,SUBN,TOYOT,K,34220,22425,0,20181215,0042,42,2,160983,0002,0000,0953A,,BX,O,1717,FULTON AVE,CROTONA PARK,0,408,F3,,BYBBYBB,0900A,1030A,RED,0,2010,-,0,,,,,
1399506195,HGR6046,NY,PAS,07/04/2017,14,SUBN,HONDA,K,12025,0,0,20180626,0045,45,2,160483,0002,0000,0127P,,BX,,,FERRY POINT PARK,500 HUTCHINSON RIVER,0,408,B,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1399506304,KFL5960,PA,PAS,07/04/2017,10,FOUR,HONDA,K,22320,22320,0,0,0042,42,2,160544,0002,0000,0415P,,BX,O,1700,CROTONA AVE,CROTONA AVE,0,408,B,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1399506316,HPK1659,NY,PAS,07/04/2017,10,FOUR,HYUND,K,22320,19720,22520,20190319,0042,42,2,160544,0002,0000,0421P,,BX,O,1700,CROTONA AVE,,0,408,B,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1399506328,HAZ9596,NY,PAS,07/04/2017,10,SUBN,TOYOT,K,22320,19720,22520,20170914,0042,42,2,160549,0002,0000,0438P,,BX,O,1700,CROTONA AVE,,0,408,B,,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,,,,,
1399506717,HKZ2879,NY,PAS,06/29/2017,21,SUBN,HONDA,P,22420,26850,12550,20181218,0042,42,2,161277,0002,0000,0943A,,BX,O,1700,CROTONA PARK EAST,,0,408,F2,,YBBYBBB,0930A,1100A,BLACK,0,2006,-,0,,,,,
1399506729,HPH7044,NY,PAS,07/07/2017,21,SUBN,ME/BE,K,22425,34220,0,20190508,0042,42,2,161277,0002,0000,0946A,,BX,F,,CROTONA PARK,FULTON AVE,0,408,B,,BYBBYBB,0900A,1030A,SILVE,0,2009,-,0,,,,,
1399506730,K64ASC,NJ,PAS,07/07/2017,21,SUBN,JEEP,K,34220,26820,26850,0,0042,42,2,161277,0002,0000,0955A,,BX,O,1625,FULTON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,BLUE,0,0,-,0,,,,,
1399506742,HRH2491,NY,PAS,07/07/2017,21,SDN,TOYOT,K,34220,26820,26850,20190423,0042,42,2,161277,0002,0000,1002A,,BX,O,1639,FULTON AVE,,0,408,D1,,BYBBYBB,ALL,ALL,RED,0,2017,-,0,,,,,
1399506857,HSF2832,NY,PAS,07/07/2017,21,SDN,TOYOT,K,34220,26850,26880,20190608,0042,42,2,161277,0002,0000,1009A,,BX,O,1701,FULTON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,TAN,0,0,-,0,,,,,
1399506894,HRB8839,NY,PAS,07/02/2017,10,SUBN,HONDA,K,22320,22425,0,20190417,0042,42,2,160278,0002,0000,0338P,,,F,1700,CROTONA AVENUE,CROTONA PARK,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1399506948,GVV5997,NY,PAS,07/17/2017,51,TWOD,HONDA,P,22320,22425,0,20190216,0042,42,2,160278,0002,0000,0702P,,BX,F,,CROTONA AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,BLAC,0,2011,-,0,,,,,
1399506950,HFW8822,99,PAS,07/15/2017,51,SUBN,CHEVR,P,0,0,0,20180817,0042,42,2,160278,0002,0000,0651P,,BX,F,1700,CROTANA AVE,CROTANA PARK,0,408,E3,,BBBBBBB,ALL,ALL,SILV,0,2008,-,0,,,,,
1402507811,HHV9032,NY,PAS,06/15/2017,67,SUBN,JEEP,P,0,0,0,20180707,107,107,102,952298,0102,0000,1033A,,Q,,,C/O 97 AVE,123 ST,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1399506985,GRR1635,99,PAS,11/15/2017,10,SUBN,CHRYS,P,22320,22425,0,20180601,0042,42,2,160278,0002,0000,0347P,,BX,F,1700,CROTONA AVE,CROTONA PARK,0,408,B,,BBBBBBB,ALL,ALL,BLUE,0,2002,-,0,,,,,
1399507291,GUV9763,NY,PAS,07/04/2017,10,SUBN,FORD,K,22320,22425,0,20190312,0042,42,2,160352,0002,0000,0430P,,BX,O,1700,CROTONA AVE,CROTONA PARK,0,408,B,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,
1399507308,HJV7615,NY,PAS,07/04/2017,10,SDN,HONDA,K,22320,22425,0,20181026,0042,42,2,160352,0002,0000,0435P,,BX,O,1700,CROTONA AVE,CROTONA PARK,0,408,B,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1399507370,HJV3391,NY,PAS,07/15/2017,51,SDN,TOYOT,P,22320,22425,0,20180906,0042,42,2,160352,0002,0000,0700P,,BX,O,1700,CROTONA AVE,CROTONA PARK,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1399507400,HPD1297,NY,PAS,07/15/2017,51,SUBN,FORD,P,0,22425,0,20190504,0042,42,2,160352,0002,0000,0710P,,BX,F,1700,CROTONA PARK AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,GOLD,0,2013,-,0,,,,,
1399507412,HLW7323,NY,PAS,07/15/2017,51,SUBN,JEEP,P,0,22425,0,20181107,0042,42,2,160352,0002,0000,0705P,,BX,,1700,CROTONA PARK AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1399507424,GZN3291,NY,PAS,07/15/2017,51,SUBN,JEEP,P,22320,22425,0,20170724,0042,42,2,160278,0002,0000,0715P,,,F,1700,CROTONA AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1399507448,JVR8215,PA,PAS,07/15/2017,51,,KIA,P,22320,22425,0,20180588,0042,42,2,160278,0002,0000,0711P,,BX,F,1700,CROTONA AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1399507450,HKZ2795,NY,PAS,07/15/2017,51,FOUR,TOYOT,P,22320,22425,0,20171230,0042,42,2,160278,0002,0000,0708P,,BX,F,1700,CROTONA AVE,CROTONA PARK,0,408,E3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1399509688,GBT4607,99,PAS,07/10/2017,63,SUBN,SCION,K,71420,75170,75175,20171130,0050,50,2,160295,0002,0000,0741A,,BX,O,,VAN CORTLANDT PARK,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1399509860,GSV3064,NY,PAS,06/18/2017,63,SDN,MAZDA,K,71230,71420,0,20180910,0050,50,2,160295,0002,0000,0807A,,BX,,,VAN CORTLANDT AVE,VAN CORTLANDT PK,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1399509871,GBT4607,99,PAS,07/10/2017,74,SUBN,SCION,K,0,40404,40404,20171130,0050,50,2,160295,0002,0000,0743A,,BX,O,,VAN CORTLANDT GOLF C,,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1399511993,GBF1291,NY,PAS,06/20/2017,63,SDN,SUZUK,K,0,0,0,20180806,0050,50,2,160112,0002,0000,0740A,,BX,,,VAN CORTLANDT AVE,SOUTH PARKING LOT,0,408,F3,,BBBBBBB,ALL,ALL,GRY,0,2005,-,0,,,,,
1399512006,H44GTL,NJ,PAS,06/23/2017,65,SDN,TOYOT,K,71420,0,0,0,0050,50,2,160112,0002,0000,0718A,1209A,BX,,,VAN CORTLANDT PK,SOUTH PKWY LOT,20170623,408,F3,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1399512018,H44GTF,NJ,PAS,06/23/2017,27,SDN,TOYOT,K,0,0,0,0,0050,50,2,160112,0002,0000,0720A,,BX,,,VAN CORTLANDT,SOUTH PKWY LOT,0,408,C8,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1399512110,GML1071,NY,PAS,07/15/2017,27,SUBN,ACURA,K,71420,0,0,20180219,0050,50,2,160112,0002,0000,1030A,,BX,,,VAN CORTLANDT PK,GOLF COURSE PARKING,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1399512122,HFT3176,NY,PAS,07/15/2017,14,SUBN,NISSA,K,0,0,0,20180501,0050,50,2,160112,0002,0000,1048A,,BX,F,,N/E/C/O BWAY,W 252 ST,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1399515561,HCY3289,NY,PAS,07/04/2017,20,SUBN,JEEP,K,0,0,0,20180110,0050,50,2,160696,0002,0000,0408P,,BX,F,,ALLEN SHANDLER,RECREANOND CENTER,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2002,-,0,,,,,
1399515639,HPW3642,NY,PAS,07/01/2017,45,FOUR,NISSA,P,48210,0,0,20190530,0044,44,2,160696,0002,0000,1241P,,BX,,,MACOMBS DAM PK,E 161 ST JAROME AVE,0,408,J3,,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,,,,,
1399515640,KGZ2075,PA,PAS,07/02/2017,53,SUBN,FORD,K,0,40404,40404,0,0045,45,2,160696,0002,0000,0916A,,BX,,,PELHAM BAY PARKING,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1399515652,JYH6014,PA,PAS,07/04/2017,20,SDN,NISSA,K,0,40404,40404,0,0050,50,2,160696,0002,0000,0404P,,BX,,,ALLEN SHANDLER PARKI,,0,408,F6,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1399518318,HCF8712,NY,PAS,07/15/2017,20,SDN,HONDA,P,0,11995,0,20171018,0047,47,2,161275,0002,0000,0646P,,,,,226TH ST BRONX BLVD,BRONX PARK,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2015,-,0,,,,,
1399518987,T651958C,NY,OMT,06/19/2017,10,TAXI,HONDA,K,10160,45090,15420,20170831,0006,6,1,160906,0001,0000,1150A,,NY,F,,PIER 40 HUDSON RIVER,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1399518999,GWJ8277,NY,PAS,06/30/2017,14,SDN,NISSA,K,0,40404,40404,20170930,0006,6,1,160906,0001,0000,0959A,,NY,F,353,WEST ST PIER 40,,0,408,E1,,BBBBBBB,ALL,ALL,GREY,0,2017,-,0,,,,,
1399519037,T725047C,NY,OMT,07/07/2017,10,TAXI,TOYOT,K,0,409,0,20180331,0006,6,1,160906,0001,0000,0907A,,NY,F,,PIER 40 353 WEST ST,HUDSON RIVER PARK,0,408,F3,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1402549179,JKJ9851,TX,PAS,07/18/2017,40,SDN,ME/BE,P,0,0,0,0,106,106,106,957529,0106,0000,0117A,,Q,,,C/O 132 ST,111 AVE,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1399519049,T650948C,NY,OMT,07/07/2017,10,TAXI,TOYOT,K,0,409,0,20180430,0006,6,1,160906,0001,0000,0931A,,NY,,353,WEST STREET PIER 40,HUDSON RIVER PARK,0,408,B,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1399519062,T703964C,NY,OMT,07/08/2017,10,TAXI,HONDA,K,0,409,0,20170630,0006,6,1,160906,0001,0000,1157A,,NY,,353,WEST STREET PIER 40,HUDSON RIVER PARK,0,408,B,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1399519130,GPR2055,NY,PAS,07/15/2017,14,SDN,CHRYS,P,57840,15920,0,20180415,0045,45,2,161275,0002,0000,0551P,,BX,,,PELHAM BAY PARK,BRUCKNER BLVD,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1399519190,GEB9619,NY,PAS,07/09/2017,27,SDN,NISSA,P,57870,0,0,20190222,0045,45,2,161275,0002,0000,1210P,,BX,,1,SHORE ROAD,ORCHARD BEACH PK LOT,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2011,-,0,,,,,
1399519220,GAK8090,NY,PAS,06/18/2017,21,SDN,INFIN,K,0,12050,0,20180702,0044,44,2,161275,0002,0000,1201P,,BX,F,,164TH ST,MULLALY SKATE PARK,0,408,C,,YBBYBBB,1130A,0100P,GRAY,0,2004,-,0,,,,,
1399519232,HJR8983,NY,PAS,06/16/2017,20,SDN,AUDI,K,0,0,0,20170815,0044,44,2,161275,0002,0000,1143A,,BX,F,,153RD ST & GERALD AV,FRANE SIGEL PLGD,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
1399519268,HNV8801,NY,PAS,06/17/2017,24,SUBN,FORD,K,57870,57840,0,20190320,0045,45,2,161275,0002,0000,0412P,,BX,F,1,SHORE ROAD,ORCHARD BEACH,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,
1399519270,HPB4163,NY,PAS,07/04/2017,45,SUBN,HONDA,K,57870,0,0,20190502,0045,45,2,161275,0002,0000,0509P,,BX,,1,SHORE ROAD,ORCHARD BEACH PARKIN,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
1399521100,HPH6199,NY,PAS,07/09/2017,45,SUBN,CHRYS,K,0,57840,0,20190307,0045,45,2,160679,0002,0000,0122P,,BX,F,,ORCHARD BEACH PKG LO,ORCHARD BEACH,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1399521111,GPP8393,NY,PAS,07/09/2017,45,SUBN,NISSA,K,0,57840,0,20180618,0045,45,2,160679,0002,0000,0128P,,BX,F,,ORCHARD BEACH PKG,ORCHARD BEACH,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,1996,-,0,,,,,
1399521135,GRZ6585,NY,PAS,07/09/2017,53,,HONDA,K,0,57840,0,20180714,0045,45,2,160679,0002,0000,0325P,,BX,F,,ORCHARD BEACH PKG,ORCHARD BEACH,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1399521147,HNY8547,NY,PAS,07/09/2017,53,IDBD,NISSA,K,0,57840,0,20190511,0045,45,2,160679,0002,0000,0326P,,BX,F,,ORCHARD BEACH PKG LO,ORCHARD BEACH,0,408,F6,,BBBBBBB,ALL,ALL,RED,0,2010,-,0,,,,,
1399521160,HLB8179,NY,PAS,07/10/2017,45,FOUR,DODGE,P,0,57840,0,20190102,0045,45,2,160679,0002,0000,0455P,,BX,F,,ORCHARD BEACH PK LOT,ORCHARD BEACH,0,408,D3,,BBBBBBB,ALL,ALL,BLA,0,2016,-,0,,,,,
1399521172,HNP1237,NY,PAS,07/11/2017,20,SUBN,TOYOT,P,0,57840,0,20190124,0045,45,2,160679,0002,0000,0412P,,BX,F,,ORCHARD BEACH PK LOT,ORCHARD BEACH,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,0,,,,,
1399521196,GHN9300,NY,PAS,07/11/2017,20,FOUR,HONDA,P,0,57840,0,20170822,0045,45,2,160679,0002,0000,0418P,,BX,F,,ORCHARD BEACH PK LOT,ORCHARD BEACH,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1399521202,HNY3267,NY,PAS,07/11/2017,20,YINN,TOYOT,P,0,57840,0,20190322,0045,45,2,160679,0002,0000,0419P,,BX,F,,ORCHARD BEACH PK LOT,ORCHARD BEACH,0,408,D,,BBBBBBB,ALL,ALL,SILV,0,2007,-,0,,,,,
1399521226,HYB1683,NY,PAS,07/16/2017,45,SDN,HONDA,P,0,57840,0,20170802,0045,45,2,160679,0002,0000,1025A,,BX,F,,ORCHARD BEACH PK LOT,ORCHARD BEACH,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2014,-,0,,,,,
1399521305,HAX9523,NY,PAS,06/29/2017,71,SUBN,DODGE,P,52320,65178,0,20170904,0043,43,2,160357,0002,0000,0904A,,BX,O,825,MORRISON AVE,SOUND VIEW PARK,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1399521317,KBE6362,PA,PAS,07/12/2017,91,VAN,HONDA,P,0,0,0,0,0044,44,2,160357,0002,0000,0946A,,BX,O,OPPOSITE OF,29 FEATHERBED LN,FEATHERBED PARK,0,408,E1,,BBBBBBB,ALL,ALL,WHIT,0,0,-,0,,,,,
1399521329,KBZ6362,PA,PAS,07/12/2017,98,VAN,HONDA,P,0,0,0,0,0044,44,2,160357,0002,0000,0943A,,BX,,,OPP FEATHERBED LN,FEATHERBED PARK,0,408,N1,,BBBBBBB,ALL,ALL,WHIT,0,0,-,0,,,,,
1399521342,JGF7395,PA,PAS,07/09/2018,27,SDN,ME/BE,P,57870,57840,0,0,0045,45,2,160357,0002,0000,1201P,,BX,,1,SHORE ROAD,ORCHARD BEACH,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1399521354,G70HGH,NJ,PAS,07/04/2017,45,SUBN,GMC,K,57870,0,0,0,0045,45,2,160357,0002,0000,0509P,,,,1,SHORE RD,ORCHARD BEACH LOT,0,408,F6,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1399521366,HJV8469,NY,PAS,07/04/2017,45,SDN,CADIL,K,57870,0,0,20181121,0045,45,2,160357,0002,0000,0505P,,BX,O,1,SHORE RD,ORCHARD BEACH LOT,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1405587775,GPY5154,NY,PAS,07/02/2017,14,SDN,TOYOT,P,0,40404,40404,20180601,113,113,642,47263,0642,0000,0758A,,Q,F,,TERMINAL 8 ARRIVALS,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1405587805,HLW2789,NY,PAS,07/15/2017,14,SUBN,NISSA,P,0,0,0,20181017,113,113,462,45408,0462,0000,1233P,1221P,Q,F,,LEFFERTS,TRAIN STATION,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1405588214,HAY4122,NY,PAS,06/28/2017,14,SDN,NISSA,P,0,40404,40404,20170904,113,113,642,47710,0642,0000,1228P,,Q,F,,JFKIA TERM 4 DEPARTU,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1405588883,GLJ5482,NY,PAS,07/18/2017,14,SUBN,TOYOT,P,0,0,0,20180205,113,113,642,47399,0642,0000,0230P,,Q,F,,JKFIA TERMINAL 5,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1405589000,HGE5891,NY,PAS,07/08/2017,14,SDN,TOYOT,P,0,40404,40404,20180327,113,113,642,47948,0642,0000,0800P,1950P,Q,F,,TERMINAL  5 ARRIVALS,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1405589954,GLL1319,NY,OMT,07/03/2017,14,SDN,TOYOT,P,97540,35780,35780,20170703,113,113,0,45323,0JFK,0000,0125P,1322P,Q,F,,JFK AIRPORT,,20170703,408,C,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1405590270,GTD1899,NY,PAS,07/03/2017,14,SDN,NISSA,P,0,40404,40404,20180730,113,113,642,39179,0642,0000,0050A,,,F,,TERM 1,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1405590725,HFH3677,NY,PAS,06/25/2017,46,SDN,CHRYS,P,0,40404,40404,20171104,113,113,642,47724,0642,0000,0845P,,Q,F,,JFKIA TM 8 ARRIVALS,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,,,,,
1405590944,JAHIZGUD,NY,PAS,07/01/2017,20,SDN,TOYOT,P,0,40404,40404,20180203,113,113,642,47888,0642,0000,0645A,0645A,Q,F,,JFKIA TERMINAL 2 DEP,,20170701,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2015,-,0,,,,,
1405590956,HFS4379,NY,PAS,06/26/2017,20,SUBN,INFIN,P,0,40404,40404,20180531,113,113,642,47888,0642,0000,1240P,1240P,Q,F,,JFKIA TERMINAL 2 BUS,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1405591572,HFH3677,NY,PAS,06/25/2017,73,SDN,CHRYS,P,0,40404,40404,20171107,113,113,642,47848,0642,0000,0850P,,Q,F,,TERMINAL 8 ARRIVALS,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1405591717,GVG3106,NY,PAS,06/24/2017,14,SDN,HYUND,P,0,40404,40404,20190403,113,113,642,0,0642,0000,1030A,,Q,F,,TERMINAL 1 JFKIA,,0,408,J4,,BBBBBBB,ALL,ALL,RD,0,2014,-,0,,,,,
1405592035,HNB9607,NY,PAS,07/09/2017,14,SUBN,HONDA,P,97540,35780,35780,20181209,113,113,642,47919,0642,0000,1228A,1225A,Q,F,,JFK TERMINAL 14 ARRI,,20170709,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,,,,,
1405592096,HLM9120,NY,PAS,06/23/2017,17,SUBN,NISSA,P,0,40404,40404,20180919,113,113,642,47414,0642,0000,0305P,1500P,Q,F,,TERMINAL 1 ARRIVALS,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1405592102,HTN2445,NY,PAS,07/11/2017,14,SDN,HONDA,P,0,40404,40404,20170823,113,113,642,47414,0642,0000,0628P,1820P,Q,,,T4 RECIRCULATION RD,,20170711,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,0,,,,,
1405592291,HMF4921,NY,PAS,06/26/2017,27,SUV,NISSA,P,97540,35780,35780,20181030,113,113,642,47336,0642,0000,0930A,0900A,Q,,,JFK TERMINAL 5 PARKI,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1405592394,T696638C,NY,OMT,06/30/2017,10,SDN,TOYOT,P,0,40404,40404,20170731,113,113,642,47814,0642,0000,1140P,2335P,Q,F,,JFKIA TERMINAL 5 PAR,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1405593003,HEF1510,NY,PAS,07/16/2017,14,SUBN,INFI,P,0,0,0,20180327,113,113,642,47919,0642,0000,1215A,1213A,Q,F,,JFK TERMINAL,8 ARRIVALS,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1405593052,GYC2970,NY,PAS,07/03/2017,14,SDN,HONDA,P,97540,35780,35780,20170703,113,113,0,45323,0JFK,0000,0125P,0122P,Q,F,,JFK AIRPORT,,20170703,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1405593131,HMT6988,NY,PAS,07/14/2017,14,SUBN,JEEP,P,0,0,0,20181209,113,113,0,45323,0JFK,0000,1059P,2255P,Q,F,,JFK T 5,ARRIVALS RDWY,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2016,-,0,,,,,
1405711097,HLB3822,NY,PAS,07/05/2017,68,SDN,HONDA,P,81430,73110,50930,20181120,0073,73,73,954552,0073,0000,0940A,,K,,1743,STERLING PL,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1405757899,GBZ1314,NY,PAS,06/24/2017,46,,HONDA,P,49690,24490,24440,20180826,107,107,107,955021,0107,0000,0339P,,Q,F,168-23,HILLSIDE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1405757905,HSW9426,NY,PAS,06/25/2017,46,SDN,TOYOT,P,49690,24490,24440,20170716,107,107,107,955021,0107,0000,1117P,,Q,F,168-21A,HILLSIDE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2017,-,0,,,,,
1405758636,GFW8384,NY,PAS,06/26/2017,71,SUBN,HONDA,P,47790,54580,35780,20170922,107,107,107,935292,0107,0000,0650A,,Q,F,144-42,GRAVETT RD,,0,408,J2,,BBBBBBB,ALL,ALL,GREEN,0,2003,-,0,,,,,
1405758648,GXF6579,NY,PAS,07/14/2017,98,SUBN,INFIN,P,24240,47390,17040,20190331,107,107,107,935292,0107,0000,0209A,,Q,F,83-19,164 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1405758650,HGM5515,NY,PAS,07/03/2017,40,SDN,FIAT,P,17090,37790,58890,20181013,107,107,107,935292,0107,0000,0118A,,Q,F,142-03,84 DR,,0,408,F2,,BBBBBBB,ALL,ALL,YELLO,0,2012,-,0,,,,,
1405758661,HCN4456,NY,PAS,06/22/2017,98,VAN,DODGE,P,52390,27480,15390,20171227,107,107,107,935292,0107,0000,0451A,,Q,,72-55,KISSENA BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,
1405758673,H43HNA,99,PAS,06/20/2017,40,SDN,,P,0,0,0,20210228,107,107,107,935290,0107,0000,0130A,,Q,O,194-10,E 64 CIRCLE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1405759082,HFF6718,NY,PAS,06/13/2017,40,SDN,ACURA,P,25840,13990,14490,20180619,107,107,107,925466,0107,0000,0820A,,Q,F,67-24,198 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1405759094,HJZ9015,NY,PAS,06/13/2017,46,SUBN,TOYOT,P,25490,25635,35780,20181017,107,107,107,925466,0107,0000,0830A,,Q,O,67-04A,193 LANE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
1405759343,HHE4286,NY,PAS,06/22/2017,50,SDN,HONDA,P,0,0,0,20180710,107,107,107,954918,0107,0000,0320A,,Q,O,,67 AVE,EAST OF 192 ST,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2004,-,0,,,,,
1405760450,HAK7034,NY,PAS,07/16/2017,20,SDN,HONDA,P,0,0,0,20190820,107,107,107,959359,0107,0000,1018P,,Q,F,195 10,E 67 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1405760540,GDH3249,NY,PAS,07/16/2017,40,SUBN,GMC,P,25600,35780,13290,20181123,107,107,107,959359,0107,0000,1033P,,Q,F,60 18H,194 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1405760849,HFE3624,NY,PAS,06/14/2017,78,SUBN,FORD,P,57660,40404,40404,20180328,107,107,107,958963,0107,0000,0210A,,Q,F,85-66,NORMAL RD,,0,408,J2,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1405761088,HLD3404,NY,PAS,07/02/2017,98,,HYUN,P,51590,22740,54580,20181206,107,107,107,941410,0107,0000,0850A,,Q,F,141-04,JEWEL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,1994,-,0,,,,,
